prospectno,FDD,MAXDPD24M,max_DPD_LFT,Total_Payments,TGT
731987,31AUG2015,0,,>24 Payment,0
731997,16OCT2015,0,,>24 Payment,0
731998,30SEP2015,0,,>24 Payment,0
731999,31AUG2015,27,27,>24 Payment,0
732003,30SEP2015,0,,>24 Payment,0
732007,31AUG2015,0,,>24 Payment,0
732019,30SEP2015,0,,>24 Payment,0
732026,21SEP2015,0,,>24 Payment,0
732028,16SEP2015,0,,>24 Payment,0
732031,30SEP2015,0,,>24 Payment,0
732034,22SEP2015,0,,>24 Payment,0
732042,31AUG2015,27,27,>24 Payment,0
732054,30SEP2015,0,,>24 Payment,0
732060,30SEP2015,0,,>24 Payment,0
732061,31AUG2015,0,,>24 Payment,0
732065,18SEP2015,0,,>24 Payment,0
732072,30SEP2015,0,,>24 Payment,0
732074,21SEP2015,0,57,>24 Payment,0
732085,17NOV2015,0,,>24 Payment,0
732090,30SEP2015,0,,>24 Payment,0
732104,30SEP2015,0,,>24 Payment,0
732108,20OCT2015,0,,19-24 Payment,0
732110,30SEP2015,0,,>24 Payment,0
732116,30SEP2015,0,,>24 Payment,0
732118,28SEP2015,0,,>24 Payment,0
732122,30SEP2015,0,,>24 Payment,0
732126,30SEP2015,88,88,>24 Payment,1
732127,31OCT2015,0,,>24 Payment,0
732128,30SEP2015,0,,>24 Payment,0
732129,30SEP2015,0,,>24 Payment,0
732133,29SEP2015,0,,>24 Payment,0
732135,31OCT2015,27,27,>24 Payment,0
732137,30SEP2015,0,,>24 Payment,0
732140,30SEP2015,0,,>24 Payment,0
732143,30SEP2015,0,,>24 Payment,0
732144,31OCT2015,0,,>24 Payment,0
732148,28SEP2015,0,,>24 Payment,0
732150,26OCT2015,0,,>24 Payment,0
732153,24DEC2015,0,,>24 Payment,0
732154,31DEC2015,0,,>24 Payment,0
732155,24NOV2015,0,,>24 Payment,0
732156,31OCT2015,0,,>24 Payment,0
732170,31MAR2016,81,205,>24 Payment,1
732180,10NOV2015,27,27,>24 Payment,0
732189,30SEP2015,0,,>24 Payment,0
732190,15OCT2015,0,,>24 Payment,0
732202,30SEP2015,0,,>24 Payment,0
732214,30SEP2015,0,,>24 Payment,0
732223,30SEP2015,0,,>24 Payment,0
732225,30SEP2015,0,,19-24 Payment,0
732231,30SEP2015,0,,>24 Payment,0
732234,31OCT2015,0,,>24 Payment,0
732240,29SEP2015,0,26,>24 Payment,0
732247,31OCT2015,0,,>24 Payment,0
732248,30NOV2015,0,,>24 Payment,0
732249,30SEP2015,0,,>24 Payment,0
732251,30SEP2015,0,,>24 Payment,0
732252,31OCT2015,0,,>24 Payment,0
732255,30SEP2015,0,,>24 Payment,0
732257,29SEP2015,0,,>24 Payment,0
732259,29SEP2015,0,,>24 Payment,0
732264,30SEP2015,0,,>24 Payment,0
732265,30SEP2015,0,,>24 Payment,0
732267,30SEP2015,0,,>24 Payment,0
732268,31OCT2015,0,,>24 Payment,0
732275,30SEP2015,0,,>24 Payment,0
732279,30SEP2015,0,,>24 Payment,0
732280,30SEP2015,0,,>24 Payment,0
732281,30SEP2015,0,,>24 Payment,0
732288,31OCT2015,88,149,>24 Payment,1
732289,30SEP2015,0,,>24 Payment,0
732291,30SEP2015,0,27,>24 Payment,0
732293,30SEP2015,0,,>24 Payment,0
732298,30SEP2015,0,,>24 Payment,0
732300,28SEP2015,0,,>24 Payment,0
732301,30SEP2015,0,,>24 Payment,0
732304,30SEP2015,0,,>24 Payment,0
732305,30SEP2015,0,,>24 Payment,0
732306,29OCT2015,0,,>24 Payment,0
732307,30SEP2015,0,,>24 Payment,0
732313,30SEP2015,0,,>24 Payment,0
732316,30SEP2015,0,,>24 Payment,0
732317,30SEP2015,0,,>24 Payment,0
732323,30SEP2015,0,85,>24 Payment,0
732327,30SEP2015,0,,>24 Payment,0
732334,30SEP2015,0,,>24 Payment,0
732337,28SEP2015,0,27,>24 Payment,0
732339,30SEP2015,0,,>24 Payment,0
732340,30SEP2015,0,,>24 Payment,0
732342,30SEP2015,0,,>24 Payment,0
732349,31OCT2015,0,,>24 Payment,0
732355,30SEP2015,0,,>24 Payment,0
732359,24OCT2015,0,,>24 Payment,0
732360,30SEP2015,0,,>24 Payment,0
732363,30SEP2015,0,,>24 Payment,0
732368,31DEC2015,0,,>24 Payment,0
732370,30SEP2015,0,,>24 Payment,0
732374,30SEP2015,0,,>24 Payment,0
732375,22SEP2015,0,,>24 Payment,0
732381,30SEP2015,0,,>24 Payment,0
732382,20OCT2015,0,,>24 Payment,0
732387,30SEP2015,0,,>24 Payment,0
732390,30SEP2015,0,,>24 Payment,0
732395,30NOV2015,88,116,>24 Payment,1
732401,30SEP2015,0,,>24 Payment,0
732402,30SEP2015,0,,>24 Payment,0
732411,31OCT2015,0,,>24 Payment,0
732430,31OCT2015,0,,>24 Payment,0
732441,30NOV2015,0,,>24 Payment,0
732443,30SEP2015,0,,>24 Payment,0
732447,30OCT2015,0,88,>24 Payment,0
732449,30SEP2015,0,,>24 Payment,0
732451,30SEP2015,0,,>24 Payment,0
732455,31OCT2015,0,,>24 Payment,0
732470,30SEP2015,0,,>24 Payment,0
732473,31OCT2015,0,,>24 Payment,0
732476,28SEP2015,0,27,>24 Payment,0
732479,30SEP2015,0,,>24 Payment,0
732485,30SEP2015,0,,>24 Payment,0
732486,30SEP2015,0,,>24 Payment,0
732490,30SEP2015,0,,>24 Payment,0
732493,30SEP2015,0,,>24 Payment,0
732495,31OCT2015,0,,>24 Payment,0
732502,31OCT2015,0,,>24 Payment,0
732503,30SEP2015,0,,>24 Payment,0
732505,30SEP2015,0,,>24 Payment,0
732506,30SEP2015,0,88,>24 Payment,0
732509,30SEP2015,0,,>24 Payment,0
732512,30SEP2015,0,,>24 Payment,0
732520,30SEP2015,0,,>24 Payment,0
732523,30SEP2015,0,,>24 Payment,0
732528,30SEP2015,0,,>24 Payment,0
732545,31DEC2015,0,27,>24 Payment,0
732550,09OCT2015,0,,>24 Payment,0
732551,30JAN2016,0,,>24 Payment,0
732552,18FEB2016,0,,>24 Payment,0
732553,30SEP2015,0,,>24 Payment,0
732554,26OCT2015,0,,>24 Payment,0
732559,30SEP2015,0,,>24 Payment,0
732560,30SEP2015,0,,>24 Payment,0
732568,30SEP2015,0,,>24 Payment,0
732572,30SEP2015,0,0,>24 Payment,0
732573,30SEP2015,0,,>24 Payment,0
732578,30SEP2015,58,58,>24 Payment,0
732584,30SEP2015,0,26,>24 Payment,0
732590,30NOV2015,0,,>24 Payment,0
732594,31OCT2015,0,27,>24 Payment,0
732599,30SEP2015,0,,>24 Payment,0
732600,30SEP2015,0,,>24 Payment,0
732609,30NOV2015,0,,>24 Payment,0
732616,30SEP2015,0,,>24 Payment,0
732617,30SEP2015,0,,>24 Payment,0
732622,07OCT2015,0,,>24 Payment,0
732623,30SEP2015,0,,>24 Payment,0
732624,30SEP2015,0,,>24 Payment,0
732630,30SEP2015,0,,>24 Payment,0
732633,30NOV2015,0,,>24 Payment,0
732634,29SEP2015,0,,>24 Payment,0
732637,31OCT2015,0,87,>24 Payment,0
732638,30SEP2015,0,,>24 Payment,0
732641,09OCT2015,0,,>24 Payment,0
732643,30SEP2015,0,,>24 Payment,0
732645,30SEP2015,83,83,>24 Payment,1
732647,13NOV2015,0,,>24 Payment,0
732649,30NOV2015,0,55,>24 Payment,0
732655,07NOV2015,0,,>24 Payment,0
732658,30SEP2015,0,,>24 Payment,0
732663,30SEP2015,30,88,>24 Payment,0
732664,30SEP2015,0,,>24 Payment,0
732665,30SEP2015,0,,>24 Payment,0
732668,30SEP2015,0,,>24 Payment,0
732672,30SEP2015,0,,>24 Payment,0
732676,30SEP2015,0,,>24 Payment,0
732677,30SEP2015,0,26,>24 Payment,0
732678,30SEP2015,0,,>24 Payment,0
732680,31DEC2015,0,,>24 Payment,0
732684,30SEP2015,0,57,>24 Payment,0
732689,30SEP2015,0,,>24 Payment,0
732692,30SEP2015,0,,>24 Payment,0
732694,30SEP2015,0,,>24 Payment,0
732695,19OCT2015,0,,>24 Payment,0
732703,30SEP2015,0,,>24 Payment,0
732706,30SEP2015,0,,>24 Payment,0
732708,30NOV2015,0,,>24 Payment,0
732712,30SEP2015,0,26,>24 Payment,0
732713,31OCT2015,0,,>24 Payment,0
732724,30NOV2015,0,,>24 Payment,0
732727,30OCT2015,0,,>24 Payment,0
732729,30SEP2015,0,,>24 Payment,0
732733,30SEP2015,0,,>24 Payment,0
732743,31JAN2016,0,,>24 Payment,0
732745,30SEP2015,0,,>24 Payment,0
732748,30SEP2015,0,27,>24 Payment,0
732752,30SEP2015,0,27,>24 Payment,0
732756,31OCT2015,0,27,>24 Payment,0
732758,26OCT2015,0,,>24 Payment,0
732763,31OCT2015,0,,>24 Payment,0
732766,31OCT2015,0,,>24 Payment,0
732768,30SEP2015,482,573,>24 Payment,1
732770,30SEP2015,0,,>24 Payment,0
732773,30NOV2015,0,,>24 Payment,0
732776,30SEP2015,0,,>24 Payment,0
732777,29SEP2015,0,,>24 Payment,0
732778,30SEP2015,0,,>24 Payment,0
732781,30SEP2015,0,,>24 Payment,0
732788,30SEP2015,0,,>24 Payment,0
732795,31OCT2015,0,,>24 Payment,0
732796,30SEP2015,0,,>24 Payment,0
732798,30SEP2015,0,,>24 Payment,0
732800,30SEP2015,0,,>24 Payment,0
732801,30SEP2015,27,27,>24 Payment,0
732806,30SEP2015,0,,>24 Payment,0
732812,21OCT2015,0,,>24 Payment,0
732817,24SEP2015,26,26,>24 Payment,0
732822,31OCT2015,0,,>24 Payment,0
732824,30SEP2015,0,,>24 Payment,0
732830,30SEP2015,0,,>24 Payment,0
732832,31OCT2015,0,,>24 Payment,0
732833,30SEP2015,0,,>24 Payment,0
732834,31OCT2015,0,,>24 Payment,0
732844,20OCT2015,0,,>24 Payment,0
732848,30SEP2015,0,,>24 Payment,0
732860,31DEC2015,0,,>24 Payment,0
732867,30NOV2015,26,86,>24 Payment,0
732873,30SEP2015,0,,>24 Payment,0
732874,30SEP2015,0,,>24 Payment,0
732881,30NOV2015,0,,>24 Payment,0
732882,20OCT2015,0,,>24 Payment,0
732887,23OCT2015,0,,>24 Payment,0
732889,30SEP2015,0,26,>24 Payment,0
732891,30SEP2015,0,,>24 Payment,0
732893,30SEP2015,0,,>24 Payment,0
732894,28DEC2015,0,,>24 Payment,0
732900,29SEP2015,0,,>24 Payment,0
732905,30SEP2015,0,,>24 Payment,0
732906,30SEP2015,0,,>24 Payment,0
732914,30SEP2015,27,88,>24 Payment,0
732915,30SEP2015,0,,>24 Payment,0
732916,14DEC2015,0,,>24 Payment,0
732919,30SEP2015,27,27,>24 Payment,0
732923,30SEP2015,0,,>24 Payment,0
732924,31OCT2015,0,,>24 Payment,0
732929,30SEP2015,0,,>24 Payment,0
732930,30SEP2015,0,,>24 Payment,0
732934,31OCT2015,27,55,>24 Payment,0
732936,31DEC2015,0,,>24 Payment,0
732938,31OCT2015,0,,>24 Payment,0
732943,30SEP2015,0,,>24 Payment,0
732947,31OCT2015,0,,>24 Payment,0
732949,19OCT2015,0,,>24 Payment,0
732952,30SEP2015,57,57,>24 Payment,0
732955,30SEP2015,0,,>24 Payment,0
732960,30APR2016,0,83,>24 Payment,0
732967,29OCT2015,0,,>24 Payment,0
732968,30SEP2015,88,300,>24 Payment,1
732977,28SEP2015,0,,>24 Payment,0
732979,30SEP2015,0,,>24 Payment,0
732981,30SEP2015,0,27,>24 Payment,0
732982,29OCT2015,0,,>24 Payment,0
732984,30SEP2015,0,,>24 Payment,0
732986,30SEP2015,0,26,>24 Payment,0
732987,30SEP2015,0,,>24 Payment,0
732988,30SEP2015,0,,>24 Payment,0
732989,30SEP2015,0,,>24 Payment,0
732991,30SEP2015,20,20,>24 Payment,0
732992,20OCT2015,0,27,>24 Payment,0
732996,27OCT2015,0,,>24 Payment,0
733003,31OCT2015,0,28,>24 Payment,0
733017,30SEP2015,0,,>24 Payment,0
733026,30SEP2015,0,0,>24 Payment,0
733028,16SEP2015,0,,>24 Payment,0
733036,30NOV2015,0,26,>24 Payment,0
733039,21OCT2015,0,,>24 Payment,0
733044,30NOV2015,0,,>24 Payment,0
733048,30SEP2015,0,,>24 Payment,0
733051,31OCT2015,0,,>24 Payment,0
733052,30SEP2015,0,27,>24 Payment,0
733059,30SEP2015,0,,>24 Payment,0
733063,30SEP2015,0,,>24 Payment,0
733064,30SEP2015,0,,>24 Payment,0
733066,31OCT2015,0,,>24 Payment,0
733076,31OCT2015,0,,>24 Payment,0
733087,31JAN2016,0,,>24 Payment,0
733089,30SEP2015,0,,>24 Payment,0
733098,30NOV2015,0,,>24 Payment,0
733101,31DEC2015,0,,>24 Payment,0
733104,31OCT2015,0,,>24 Payment,0
733108,30SEP2015,330,846,>24 Payment,1
733110,27NOV2015,0,,>24 Payment,0
733111,30NOV2015,88,88,>24 Payment,1
733122,24OCT2015,0,,>24 Payment,0
733123,30SEP2015,26,26,>24 Payment,0
733126,30SEP2015,0,57,>24 Payment,0
733127,30SEP2015,0,,>24 Payment,0
733140,31DEC2015,52,52,>24 Payment,0
733141,31OCT2015,0,,>24 Payment,0
733157,23NOV2015,27,57,>24 Payment,0
733160,30SEP2015,0,,>24 Payment,0
733175,18NOV2015,0,85,>24 Payment,0
733182,30SEP2015,0,,>24 Payment,0
733183,30SEP2015,0,,>24 Payment,0
733184,30NOV2015,0,,>24 Payment,0
733198,31OCT2015,0,,>24 Payment,0
733201,30SEP2015,0,,>24 Payment,0
733204,31OCT2015,0,,>24 Payment,0
733206,30SEP2015,27,27,>24 Payment,0
733208,23OCT2015,0,,>24 Payment,0
733209,31OCT2015,0,,>24 Payment,0
733210,31OCT2015,0,,>24 Payment,0
733212,31JAN2016,0,,>24 Payment,0
733214,30SEP2015,0,27,>24 Payment,0
733221,29FEB2016,0,27,>24 Payment,0
733222,30NOV2015,0,,>24 Payment,0
733229,30NOV2015,0,,>24 Payment,0
733235,31OCT2015,0,,>24 Payment,0
733236,30SEP2015,22,22,>24 Payment,0
733239,30SEP2015,0,,>24 Payment,0
733246,30SEP2015,0,,>24 Payment,0
733250,30OCT2015,0,,>24 Payment,0
733255,27OCT2015,0,,>24 Payment,0
733256,30SEP2015,0,88,>24 Payment,0
733258,31OCT2015,0,,>24 Payment,0
733259,21DEC2015,0,,>24 Payment,0
733261,30SEP2015,0,,>24 Payment,0
733262,30SEP2015,0,27,>24 Payment,0
733267,30SEP2015,0,,>24 Payment,0
733276,30DEC2015,26,26,>24 Payment,0
733282,30OCT2015,0,,>24 Payment,0
733285,31OCT2015,0,,>24 Payment,0
733288,21OCT2015,269,269,>24 Payment,1
733292,30OCT2015,0,24,>24 Payment,0
733298,30NOV2015,0,,>24 Payment,0
733300,30SEP2015,0,,>24 Payment,0
733313,31OCT2015,0,,>24 Payment,0
733314,30DEC2015,0,,>24 Payment,0
733321,30NOV2015,0,,>24 Payment,0
733324,24DEC2015,0,,>24 Payment,0
733328,31OCT2015,22,22,>24 Payment,0
733330,30NOV2015,0,,>24 Payment,0
733339,30OCT2015,27,88,>24 Payment,0
733345,31DEC2015,0,,>24 Payment,0
733351,31OCT2015,0,,>24 Payment,0
733352,31OCT2015,0,,>24 Payment,0
733353,30SEP2015,0,,>24 Payment,0
733357,30SEP2015,0,,>24 Payment,0
733359,31OCT2015,0,,>24 Payment,0
733361,30OCT2015,0,,>24 Payment,0
733370,30SEP2015,0,21,>24 Payment,0
733372,30SEP2015,0,,>24 Payment,0
733374,30SEP2015,57,57,>24 Payment,0
733379,30SEP2015,0,,>24 Payment,0
733387,30SEP2015,0,,>24 Payment,0
733389,30SEP2015,0,,>24 Payment,0
733405,30SEP2015,0,,>24 Payment,0
733407,27OCT2015,0,,>24 Payment,0
733410,30OCT2015,0,,>24 Payment,0
733413,19OCT2015,0,58,>24 Payment,0
733418,26NOV2015,0,,>24 Payment,0
733419,26NOV2015,0,,>24 Payment,0
733420,30NOV2015,0,,>24 Payment,0
733425,15OCT2015,0,,>24 Payment,0
733428,30SEP2015,0,,>24 Payment,0
733436,22SEP2015,0,,>24 Payment,0
733438,26OCT2015,0,88,>24 Payment,0
733441,26OCT2015,0,,>24 Payment,0
733448,30SEP2015,0,,>24 Payment,0
733449,31DEC2015,61,62,>24 Payment,1
733458,26OCT2015,0,,>24 Payment,0
733462,31OCT2015,0,,>24 Payment,0
733464,30SEP2015,0,,>24 Payment,0
733468,31OCT2015,0,,>24 Payment,0
733469,30SEP2015,0,,>24 Payment,0
733471,30SEP2015,0,,>24 Payment,0
733472,31OCT2015,0,,>24 Payment,0
733473,30SEP2015,0,,>24 Payment,0
733475,30SEP2015,0,,>24 Payment,0
733477,31OCT2015,0,,>24 Payment,0
733478,30SEP2015,26,26,>24 Payment,0
733482,30SEP2015,0,,>24 Payment,0
733489,30SEP2015,0,,>24 Payment,0
733498,30SEP2015,208,208,>24 Payment,1
733504,28OCT2015,0,,>24 Payment,0
733510,30SEP2015,0,,>24 Payment,0
733512,31OCT2015,0,,>24 Payment,0
733514,18NOV2015,0,,>24 Payment,0
733516,31OCT2015,0,,>24 Payment,0
733525,31OCT2015,27,55,>24 Payment,0
733533,07NOV2015,0,,>24 Payment,0
733535,30SEP2015,0,,>24 Payment,0
733537,31OCT2015,0,,>24 Payment,0
733539,31OCT2015,0,,>24 Payment,0
733542,31OCT2015,0,,>24 Payment,0
733543,31JAN2016,0,,>24 Payment,0
733546,30SEP2015,0,,>24 Payment,0
733547,31OCT2015,22,22,>24 Payment,0
733548,30NOV2015,0,,>24 Payment,0
733549,16OCT2015,0,,>24 Payment,0
733550,30SEP2015,27,58,>24 Payment,0
733551,20OCT2015,0,,>24 Payment,0
733566,31OCT2015,0,,>24 Payment,0
733570,31DEC2015,0,,>24 Payment,0
733571,30NOV2015,0,,>24 Payment,0
733574,30NOV2015,0,,>24 Payment,0
733585,30SEP2015,0,26,>24 Payment,0
733592,30SEP2015,0,,>24 Payment,0
733593,31DEC2015,0,,>24 Payment,0
733595,31OCT2015,0,,>24 Payment,0
733600,27OCT2015,0,,>24 Payment,0
733606,23OCT2015,0,,>24 Payment,0
733618,28OCT2015,0,,>24 Payment,0
733620,31OCT2015,0,24,>24 Payment,0
733623,30SEP2015,26,26,>24 Payment,0
733624,30SEP2015,0,,>24 Payment,0
733625,29OCT2015,0,,>24 Payment,0
733632,31OCT2015,0,,>24 Payment,0
733640,31DEC2015,0,,>24 Payment,0
733645,31OCT2015,0,,>24 Payment,0
733647,31OCT2015,0,,>24 Payment,0
733652,31OCT2015,57,88,>24 Payment,0
733653,30SEP2015,0,,>24 Payment,0
733654,31OCT2015,0,27,>24 Payment,0
733656,30NOV2015,0,,>24 Payment,0
733659,30SEP2015,0,,>24 Payment,0
733660,31JAN2016,0,,>24 Payment,0
733661,30SEP2015,26,58,>24 Payment,0
733670,30SEP2015,0,,>24 Payment,0
733677,31OCT2015,0,,>24 Payment,0
733685,29DEC2015,58,83,>24 Payment,0
733686,30NOV2015,0,,>24 Payment,0
733705,30SEP2015,0,,>24 Payment,0
733707,30SEP2015,0,,>24 Payment,0
733715,31OCT2015,0,,>24 Payment,0
733716,31OCT2015,0,,>24 Payment,0
733717,30SEP2015,0,,>24 Payment,0
733724,31OCT2015,0,,>24 Payment,0
733725,30SEP2015,0,,>24 Payment,0
733729,31OCT2015,0,,>24 Payment,0
733734,18NOV2015,0,,>24 Payment,0
733742,30SEP2015,0,,>24 Payment,0
733749,30SEP2015,0,27,>24 Payment,0
733759,31OCT2015,0,,>24 Payment,0
733761,31OCT2015,0,27,>24 Payment,0
733762,23DEC2015,0,,>24 Payment,0
733766,30SEP2015,0,,>24 Payment,0
733767,28DEC2015,0,86,>24 Payment,0
733769,30SEP2015,0,27,>24 Payment,0
733774,30SEP2015,0,,>24 Payment,0
733778,30SEP2015,0,,>24 Payment,0
733779,23NOV2015,0,,>24 Payment,0
733780,31OCT2015,0,,>24 Payment,0
733781,31OCT2015,0,,>24 Payment,0
733783,28NOV2015,0,,>24 Payment,0
733789,31OCT2015,0,,>24 Payment,0
733791,30SEP2015,0,,>24 Payment,0
733793,31OCT2015,0,,>24 Payment,0
733796,31OCT2015,0,,>24 Payment,0
733797,31OCT2015,0,,>24 Payment,0
733798,31OCT2015,0,,>24 Payment,0
733801,27OCT2015,606,757,>24 Payment,1
733806,31OCT2015,0,,>24 Payment,0
733808,30SEP2015,0,,>24 Payment,0
733815,21NOV2015,0,,>24 Payment,0
733823,20OCT2015,0,,>24 Payment,0
733829,31DEC2015,0,,>24 Payment,0
733837,31OCT2015,241,453,>24 Payment,1
733843,31OCT2015,0,,>24 Payment,0
733844,30NOV2015,0,58,>24 Payment,0
733845,31OCT2015,0,,>24 Payment,0
733848,30SEP2015,0,,>24 Payment,0
733851,30SEP2015,0,,>24 Payment,0
733860,30SEP2015,0,,>24 Payment,0
733863,30NOV2015,0,,>24 Payment,0
733867,30SEP2015,0,,>24 Payment,0
733878,30SEP2015,0,,>24 Payment,0
733879,31OCT2015,0,,>24 Payment,0
733880,30SEP2015,26,26,>24 Payment,0
733881,30SEP2015,0,,>24 Payment,0
733884,31OCT2015,0,,>24 Payment,0
733905,30SEP2015,88,118,>24 Payment,1
733910,31OCT2015,0,31,>24 Payment,0
733912,30SEP2015,0,,>24 Payment,0
733919,30SEP2015,27,27,>24 Payment,0
733925,31OCT2015,0,,>24 Payment,0
733927,31OCT2015,0,,>24 Payment,0
733933,06NOV2015,0,,>24 Payment,0
733936,31OCT2015,27,27,>24 Payment,0
733938,31OCT2015,0,,>24 Payment,0
733942,29OCT2015,0,,>24 Payment,0
733954,31OCT2015,0,27,>24 Payment,0
733955,09DEC2015,0,,>24 Payment,0
733956,30NOV2015,0,,>24 Payment,0
733958,30SEP2015,0,,>24 Payment,0
733962,31OCT2015,0,,>24 Payment,0
733963,21NOV2015,0,,>24 Payment,0
733965,30SEP2015,88,88,>24 Payment,1
733976,31OCT2015,0,,>24 Payment,0
733988,31OCT2015,0,,>24 Payment,0
734002,30SEP2015,0,58,>24 Payment,0
734003,30SEP2015,0,27,>24 Payment,0
734009,31OCT2015,58,88,>24 Payment,0
734011,30SEP2015,0,81,>24 Payment,0
734012,22JAN2016,0,,>24 Payment,0
734021,31OCT2015,0,,>24 Payment,0
734028,31OCT2015,0,,>24 Payment,0
734039,30NOV2015,0,,>24 Payment,0
734041,30NOV2015,27,86,>24 Payment,0
734044,30SEP2015,0,,>24 Payment,0
734046,13OCT2015,0,,>24 Payment,0
734050,31OCT2015,0,,>24 Payment,0
734062,31OCT2015,0,,19-24 Payment,0
734070,30NOV2015,0,,>24 Payment,0
734071,19OCT2015,0,,>24 Payment,0
734072,31OCT2015,0,,>24 Payment,0
734074,30NOV2015,0,,>24 Payment,0
734080,30SEP2015,0,,19-24 Payment,0
734081,14DEC2015,0,,>24 Payment,0
734084,19OCT2015,0,,>24 Payment,0
734087,31OCT2015,0,,>24 Payment,0
734088,30NOV2015,0,,>24 Payment,0
734089,30SEP2015,0,,>24 Payment,0
734095,30SEP2015,0,,>24 Payment,0
734102,31OCT2015,0,,>24 Payment,0
734103,31MAR2016,0,,>24 Payment,0
734104,29FEB2016,0,,>24 Payment,0
734107,29OCT2015,0,,>24 Payment,0
734113,31OCT2015,0,,>24 Payment,0
734116,30NOV2015,0,,>24 Payment,0
734119,09OCT2015,0,,>24 Payment,0
734130,30NOV2015,0,,>24 Payment,0
734132,31OCT2015,88,88,>24 Payment,1
734139,30NOV2015,391,846,>24 Payment,1
734144,29OCT2015,0,,>24 Payment,0
734148,06OCT2015,0,,>24 Payment,0
734153,24DEC2015,0,,>24 Payment,0
734159,31OCT2015,0,,>24 Payment,0
734171,30SEP2015,0,,19-24 Payment,0
734185,30NOV2015,0,,>24 Payment,0
734187,30NOV2015,0,,>24 Payment,0
734206,31OCT2015,27,27,19-24 Payment,0
734209,30SEP2015,0,,>24 Payment,0
734210,30SEP2015,0,,>24 Payment,0
734213,26OCT2015,0,,>24 Payment,0
734218,28NOV2015,0,,>24 Payment,0
734219,31OCT2015,0,,>24 Payment,0
734221,26DEC2015,0,,>24 Payment,0
734222,27OCT2015,0,,>24 Payment,0
734224,27OCT2015,0,,>24 Payment,0
734231,30SEP2015,57,57,>24 Payment,0
734234,23FEB2016,0,,>24 Payment,0
734236,30NOV2015,0,,>24 Payment,0
734242,30SEP2015,0,,>24 Payment,0
734243,30SEP2015,0,,>24 Payment,0
734244,30SEP2015,0,,>24 Payment,0
734255,31OCT2015,0,,>24 Payment,0
734268,31OCT2015,0,,>24 Payment,0
734274,31OCT2015,0,,>24 Payment,0
734275,31OCT2015,0,,>24 Payment,0
734287,24OCT2015,0,27,>24 Payment,0
734295,31DEC2015,0,,>24 Payment,0
734296,20OCT2015,0,,>24 Payment,0
734297,31OCT2015,0,,>24 Payment,0
734304,29OCT2015,0,,>24 Payment,0
734308,31OCT2015,0,,>24 Payment,0
734311,31JAN2016,0,,>24 Payment,0
734312,30NOV2015,0,,>24 Payment,0
734313,31DEC2015,0,24,>24 Payment,0
734315,26OCT2015,0,,>24 Payment,0
734323,20OCT2015,0,,>24 Payment,0
734324,26OCT2015,0,,>24 Payment,0
734327,30NOV2015,0,,>24 Payment,0
734329,30NOV2015,0,,>24 Payment,0
734331,30NOV2015,0,,>24 Payment,0
734337,31OCT2015,0,,>24 Payment,0
734338,31OCT2015,0,,>24 Payment,0
734343,31OCT2015,0,,>24 Payment,0
734344,23DEC2015,0,,>24 Payment,0
734348,31OCT2015,0,55,>24 Payment,0
734349,31OCT2015,0,,>24 Payment,0
734350,31DEC2015,0,,>24 Payment,0
734355,31JAN2016,0,,>24 Payment,0
734361,31OCT2015,0,,>24 Payment,0
734365,29FEB2016,0,,>24 Payment,0
734369,30NOV2015,0,,>24 Payment,0
734370,31OCT2015,0,,>24 Payment,0
734372,26NOV2015,0,,>24 Payment,0
734374,31DEC2015,0,,>24 Payment,0
734375,31OCT2015,0,,>24 Payment,0
734378,31OCT2015,0,,>24 Payment,0
734382,31OCT2015,0,,>24 Payment,0
734386,31OCT2015,0,,>24 Payment,0
734387,31OCT2015,0,,>24 Payment,0
734391,31OCT2015,0,,>24 Payment,0
734392,30NOV2015,0,,>24 Payment,0
734394,31DEC2015,0,,>24 Payment,0
734395,31OCT2015,0,,>24 Payment,0
734396,30OCT2015,0,,>24 Payment,0
734404,30NOV2015,0,,>24 Payment,0
734410,31OCT2015,0,,>24 Payment,0
734414,21OCT2015,0,,>24 Payment,0
734418,31JAN2016,0,,>24 Payment,0
734421,31OCT2015,0,,>24 Payment,0
734425,31OCT2015,0,,>24 Payment,0
734426,31OCT2015,0,,>24 Payment,0
734427,31OCT2015,0,,>24 Payment,0
734430,30NOV2015,0,,>24 Payment,0
734435,31OCT2015,0,,>24 Payment,0
734439,31OCT2015,0,,>24 Payment,0
734440,30OCT2015,31,31,>24 Payment,0
734442,31OCT2015,0,,>24 Payment,0
734443,30NOV2015,0,,>24 Payment,0
734444,31OCT2015,0,,>24 Payment,0
734445,31OCT2015,0,,>24 Payment,0
734446,30OCT2015,0,27,>24 Payment,0
734449,31OCT2015,0,,>24 Payment,0
734452,31OCT2015,0,,>24 Payment,0
734455,31OCT2015,0,,>24 Payment,0
734457,31DEC2015,0,,>24 Payment,0
734460,30OCT2015,0,,>24 Payment,0
734467,31OCT2015,0,27,>24 Payment,0
734469,31OCT2015,0,,>24 Payment,0
734472,31OCT2015,0,,>24 Payment,0
734478,31OCT2015,0,,>24 Payment,0
734486,31OCT2015,0,,>24 Payment,0
734500,30NOV2015,0,,>24 Payment,0
734505,31OCT2015,0,,>24 Payment,0
734506,19NOV2015,0,,>24 Payment,0
734509,31DEC2015,118,118,>24 Payment,1
734510,30NOV2015,0,26,>24 Payment,0
734511,31OCT2015,0,,>24 Payment,0
